29,	,	158,	2496389,	99330,	417569,	33933,	37738,	38592,	1257411,	539291,	2597776,	2144238
30,	,	158,	3029724,	166722,	990281,	86474,	81798,	90411,	2949664,	1040016,	3201136,	2119578
31,	,	155,	3091726,	183384,	1061773,	107694,	98371,	94278,	3277148,	1077068,	3280870,	2105757
32,	,	160,	3031325,	133635,	928320,	61623,	53979,	73310,	2191931,	1060132,	3168674,	2175003
33,	,	160,	3233761,	169731,	1133684,	91744,	82791,	95434,	3119678,	1191179,	3409344,	2178129
34,	,	152,	3159924,	188156,	1178771,	118047,	105485,	100654,	3518990,	1195014,	3354714,	2051311
35,	,	160,	2521203,	111458,	426704,	38657,	27256,	35950,	1074952,	508959,	2635111,	2167254
36,	,	160,	3143142,	155272,	1062245,	85067,	77852,	93138,	3029973,	1147992,	3303225,	2151022
37,	,	152,	2938201,	153145,	975595,	79929,	65486,	81698,	2614832,	1116214,	3096531,	2035772
38,	,	151,	3233457,	167382,	1249917,	94326,	71007,	95289,	2904948,	1289487,	3406594,	2056607
39,	,	157,	3072380,	178416,	1024553,	95369,	58049,	73043,	2340890,	1092993,	3254998,	2130906
40,	,	159,	3101435,	160451,	1017888,	90113,	84997,	92088,	3079484,	1041113,	3267307,	2153813
41,	,	158,	3175005,	197556,	1137505,	117403,	86481,	93761,	3181449,	1169392,	3378760,	2117546
42,	,	154,	3026316,	166152,	1030611,	86190,	73984,	83546,	2746173,	1084942,	3198045,	2075778
43,	,	152,	2474239,	119704,	480585,	48866,	50805,	46536,	1593606,	547637,	2596198,	2064482
44,	,	154,	3172004,	165169,	1156133,	92396,	83261,	98153,	3133182,	1216045,	3342691,	2088688
45,	,	153,	3110828,	166850,	1082706,	88910,	71825,	91012,	2822188,	1210644,	3283635,	2106278
46,	,	151,	2964794,	154921,	988164,	82546,	69858,	79268,	2545047,	1117748,	3124266,	2049000
47,	,	156,	3147390,	160989,	1100154,	87504,	71818,	89120,	2846654,	1163619,	3313830,	2120789
48,	,	160,	3027864,	166762,	929031,	91470,	89475,	86342,	3019884,	972933,	3199835,	2174181
49,	,	158,	3133934,	186796,	1067268,	108804,	120963,	102211,	3740232,	1073075,	3325354,	2144708
50,	,	160,	3087174,	147229,	977413,	74357,	71292,	85430,	2707875,	1050169,	3239725,	2182720
51,	,	157,	3191650,	165063,	1138305,	99999,	95672,	102850,	3427193,	1161029,	3362174,	2118338
52,	,	153,	3183803,	176231,	1197134,	99509,	91947,	99785,	3290964,	1218950,	3366446,	2063380
53,	,	155,	3109308,	180072,	1100733,	107327,	89839,	100490,	3368623,	1147507,	3296061,	2081172
54,	,	157,	3038682,	171400,	1000135,	99165,	100875,	94449,	3257719,	1027344,	3215093,	2110695
55,	,	151,	2371604,	129263,	429955,	46913,	48989,	39494,	1451891,	535865,	2503509,	2023809
56,	,	151,	2987268,	169744,	1018013,	99375,	100836,	94399,	3276450,	1037400,	3162372,	2039763
57,	,	160,	3245236,	184036,	1170507,	106596,	75695,	95259,	3060387,	1222096,	3435133,	2152167
58,	,	159,	3107315,	155432,	1034515,	85642,	69348,	86587,	2710419,	1114343,	3267463,	2142479
59,	,	155,	3075153,	163014,	1066826,	90231,	79232,	91826,	2997351,	1153719,	3243394,	2080945
60,	,	160,	2388326,	107575,	309764,	27724,	27100,	30039,	956573,	501416,	2498120,	2158478
61,	,	160,	3160232,	146621,	1057265,	78060,	65191,	90572,	2842300,	1175128,	3311780,	2171513
62,	,	158,	3282826,	175145,	1218947,	100128,	68380,	87225,	2703359,	1281261,	3463988,	2138934
63,	,	160,	3096296,	177500,	1027891,	97681,	90504,	95969,	3190741,	1085287,	3278998,	2148161
Total,	55.2726,	10000,	192386563,	10006638,	61834686,	5317910,	4518217,	5197522,	168701540,	67152596,	202698491,	135240605,	22
0,	,	151,	2175073,	84427,	219435,	21966,	30555,	22414,	842906,	307436,	2260898,	2018091
1,	,	157,	2850991,	135406,	799059,	64810,	61687,	68668,	2241210,	886180,	2989737,	2122448
2,	,	156,	3048915,	156730,	1005188,	84331,	81964,	87129,	2873475,	1023641,	3210651,	2116104
3,	,	153,	2816995,	170325,	833596,	88300,	94046,	80632,	2911772,	861366,	2990902,	2065398
4,	,	157,	3054234,	158453,	994615,	85526,	76101,	91049,	2967175,	1032324,	3217194,	2132641
5,	,	157,	2264345,	107248,	214235,	24695,	38180,	21896,	928886,	348186,	2372787,	2132666
6,	,	155,	2966872,	148445,	923914,	83230,	76825,	76674,	2609980,	935443,	3119190,	2108250
7,	,	160,	2945828,	144027,	876896,	71557,	63112,	73965,	2351154,	922247,	3093442,	2141335
8,	,	160,	2828741,	131661,	744299,	61304,	54062,	64844,	2091584,	814656,	2963597,	2154580
9,	,	158,	2959160,	143470,	900039,	76254,	68820,	79778,	2608028,	939029,	3106730,	2126371
10,	,	157,	2751084,	169733,	723119,	77359,	62627,	64333,	2211713,	819411,	2924434,	2120499
11,	,	160,	3069678,	156560,	982814,	84271,	66872,	75888,	2528061,	1037710,	3231221,	2159030
12,	,	151,	2952475,	142465,	984279,	71934,	58731,	77553,	2425124,	1089267,	3100410,	2038762
13,	,	160,	2236041,	86317,	143071,	15846,	25302,	14234,	591738,	318290,	2323990,	2163512
14,	,	156,	2858722,	144007,	815614,	69783,	60587,	73061,	2328079,	908462,	3006977,	2117420
15,	,	155,	2835363,	141439,	793326,	70573,	63207,	71000,	2327964,	860265,	2980079,	2112817
16,	,	160,	2922752,	149012,	836532,	76792,	69440,	73875,	2477978,	870751,	3075712,	2158525
17,	,	151,	2798167,	142406,	830570,	71918,	69747,	72504,	2435937,	895322,	2944382,	2038139
18,	,	159,	2956424,	135704,	867874,	70026,	61561,	73640,	2371105,	914431,	3095682,	2154240
